,gene_id,database,kegg_id
5984,cg1134,KEGG_pathway,map02025
5985,cg1135,KEGG_pathway,-
5986,cg1136,KEGG_pathway,-
5987,cg1137,KEGG_pathway,-
5990,cg1138,KEGG_pathway,map00440
5991,cg1138,KEGG_pathway,map01130
5992,cg1139,KEGG_pathway,-
5993,cg1140,KEGG_pathway,-
5994,cg1141,KEGG_pathway,-
5995,cg1142,KEGG_pathway,-
5996,cg1143,KEGG_pathway,-
5997,cg1144,KEGG_pathway,-
6009,cg1145,KEGG_pathway,map00020
6010,cg1145,KEGG_pathway,map00620
6011,cg1145,KEGG_pathway,map00720
6012,cg1145,KEGG_pathway,map01100
6013,cg1145,KEGG_pathway,map01110
6014,cg1145,KEGG_pathway,map01120
6015,cg1145,KEGG_pathway,map01130
6016,cg1145,KEGG_pathway,map01200
6017,cg1145,KEGG_pathway,map04934
6018,cg1145,KEGG_pathway,map05200
6019,cg1145,KEGG_pathway,map05211
6020,cg1147,KEGG_pathway,-
6021,cg1150,KEGG_pathway,-
6022,cg1151,KEGG_pathway,-
6023,cg1152,KEGG_pathway,-
6024,cg1153,KEGG_pathway,-
6026,cg1156,KEGG_pathway,map00920
6037,cg1157,KEGG_pathway,map00010
6038,cg1157,KEGG_pathway,map00030
6039,cg1157,KEGG_pathway,map00051
6040,cg1157,KEGG_pathway,map00680
6041,cg1157,KEGG_pathway,map00710
6042,cg1157,KEGG_pathway,map01100
6043,cg1157,KEGG_pathway,map01110
6044,cg1157,KEGG_pathway,map01120
6045,cg1157,KEGG_pathway,map01130
6046,cg1157,KEGG_pathway,map01200
6047,cg1158,KEGG_pathway,-
6048,cg1159,KEGG_pathway,-
6049,cg1160,KEGG_pathway,-
6051,cg1162,KEGG_pathway,map03430
6053,cg1163,KEGG_pathway,map03430
6058,cg1164,KEGG_pathway,map00900
6059,cg1164,KEGG_pathway,map01100
6060,cg1164,KEGG_pathway,map01110
6061,cg1164,KEGG_pathway,map01130
6062,cg1165,KEGG_pathway,-
6063,cg1166,KEGG_pathway,-
6064,cg1167,KEGG_pathway,-
6065,cg1169,KEGG_pathway,-
6066,cg1170,KEGG_pathway,-
6067,cg1171,KEGG_pathway,-
6068,cg1172,KEGG_pathway,-
6069,cg1173,KEGG_pathway,-
6070,cg1174,KEGG_pathway,-
6071,cg1175,KEGG_pathway,-
6072,cg1176,KEGG_pathway,-
6073,cg1178,KEGG_pathway,-
6076,cg1179,KEGG_pathway,map02024
6077,cg1179,KEGG_pathway,map02026
6078,cg1180,KEGG_pathway,-
6079,cg1181,KEGG_pathway,-
6080,cg1182,KEGG_pathway,-
6083,cg1183,KEGG_pathway,map00760
6084,cg1183,KEGG_pathway,map01100
6085,cg1184,KEGG_pathway,-
6086,cg1185,KEGG_pathway,-
6087,cg1187,KEGG_pathway,-
6088,cg1190,KEGG_pathway,-
6089,cg1191,KEGG_pathway,-
6090,cg1192,KEGG_pathway,-
6095,cg1193,KEGG_pathway,map00362
6096,cg1193,KEGG_pathway,map01100
6097,cg1193,KEGG_pathway,map01120
6098,cg1193,KEGG_pathway,map01220
6099,cg1194,KEGG_pathway,-
6100,cg1195,KEGG_pathway,-
6102,cg1197,KEGG_pathway,map02010
6103,cg1198,KEGG_pathway,-
6104,cg1199,KEGG_pathway,-
6105,cg1202,KEGG_pathway,-
6109,cg1203,KEGG_pathway,map00860
6110,cg1203,KEGG_pathway,map01100
6111,cg1203,KEGG_pathway,map01110
6112,cg1204,KEGG_pathway,-
6113,cg1205,KEGG_pathway,-
6114,cg1206,KEGG_pathway,-
6116,cg1207,KEGG_pathway,map02010
6117,cg1208,KEGG_pathway,-
6119,cg1209,KEGG_pathway,map01120
6120,cg1211,KEGG_pathway,-
6121,cg1212,KEGG_pathway,-
6122,cg1213,KEGG_pathway,-
6126,cg1214,KEGG_pathway,map00730
6127,cg1214,KEGG_pathway,map01100
6128,cg1214,KEGG_pathway,map04122
6131,cg1215,KEGG_pathway,map00760
6132,cg1215,KEGG_pathway,map01100
6135,cg1216,KEGG_pathway,map00760
6136,cg1216,KEGG_pathway,map01100
6137,cg1218,KEGG_pathway,-
6139,cg1219,KEGG_pathway,map02024
6140,cg1220,KEGG_pathway,-
6141,cg1221,KEGG_pathway,-
6144,cg1222,KEGG_pathway,map00785
6145,cg1222,KEGG_pathway,map01100
6146,cg1224,KEGG_pathway,-
6147,cg1225,KEGG_pathway,-
6152,cg1226,KEGG_pathway,map00362
6153,cg1226,KEGG_pathway,map01100
6154,cg1226,KEGG_pathway,map01120
6155,cg1226,KEGG_pathway,map01220
6156,cg1227,KEGG_pathway,-
6158,cg1228,KEGG_pathway,map02010
6160,cg1229,KEGG_pathway,map02010
6161,cg1230,KEGG_pathway,-
6162,cg1231,KEGG_pathway,-
6163,cg1232,KEGG_pathway,-
6164,cg1233,KEGG_pathway,-
6165,cg1234,KEGG_pathway,-
6166,cg1236,KEGG_pathway,-
6167,cg1237,KEGG_pathway,-
6168,cg1238,KEGG_pathway,-
6172,cg1239,KEGG_pathway,map00770
6173,cg1239,KEGG_pathway,map01100
6174,cg1239,KEGG_pathway,map01110
6175,cg1240,KEGG_pathway,-
6177,cg4004,KEGG_pathway,map00230
6178,cg1241,KEGG_pathway,-
6179,cg1242,KEGG_pathway,-
6180,cg1243,KEGG_pathway,-
6181,cg1244,KEGG_pathway,-
6182,cg1245,KEGG_pathway,-
6183,cg1246,KEGG_pathway,-
6184,cg1247,KEGG_pathway,-
6185,cg1248,KEGG_pathway,-
6187,cg1249,KEGG_pathway,map02024
6188,cg1250,KEGG_pathway,-
6189,cg1251,KEGG_pathway,-
6190,cg1252,KEGG_pathway,-
6191,cg1253,KEGG_pathway,-
6192,cg1254,KEGG_pathway,-
6193,cg1255,KEGG_pathway,-
6198,cg1256,KEGG_pathway,map00300
6199,cg1256,KEGG_pathway,map01100
6200,cg1256,KEGG_pathway,map01120
6201,cg1256,KEGG_pathway,map01230
6202,cg1257,KEGG_pathway,-
6207,cg1259,KEGG_pathway,map00300
6208,cg1259,KEGG_pathway,map01100
6209,cg1259,KEGG_pathway,map01120
6210,cg1259,KEGG_pathway,map01230
6215,cg1260,KEGG_pathway,map00300
6216,cg1260,KEGG_pathway,map01100
6217,cg1260,KEGG_pathway,map01120
6218,cg1260,KEGG_pathway,map01230
6221,cg1261,KEGG_pathway,map00230
6222,cg1261,KEGG_pathway,map00240
6225,cg1262,KEGG_pathway,map00790
6226,cg1262,KEGG_pathway,map01100
6227,cg1263,KEGG_pathway,-
6228,cg1264,KEGG_pathway,-
6229,cg1265,KEGG_pathway,-
6230,cg1266,KEGG_pathway,-
6234,cg1267,KEGG_pathway,map00052
6235,cg1267,KEGG_pathway,map00500
6236,cg1267,KEGG_pathway,map01100
6239,cg1268,KEGG_pathway,map00500
6240,cg1268,KEGG_pathway,map01100
6246,cg1269,KEGG_pathway,map00500
6247,cg1269,KEGG_pathway,map00520
6248,cg1269,KEGG_pathway,map01100
6249,cg1269,KEGG_pathway,map01110
6250,cg1269,KEGG_pathway,map02026
6251,cg1270,KEGG_pathway,-
6252,cg1271,KEGG_pathway,-
6253,cg1272,KEGG_pathway,-
6256,cg1273,KEGG_pathway,map03060
6257,cg1273,KEGG_pathway,map03070
6258,cg1274,KEGG_pathway,-
6259,cg1275,KEGG_pathway,-
6260,cg1276,KEGG_pathway,-
6261,cg1277,KEGG_pathway,-
6262,cg1278,KEGG_pathway,-
6263,cg1279,KEGG_pathway,-
6272,cg1280,KEGG_pathway,map00020
6273,cg1280,KEGG_pathway,map00310
6274,cg1280,KEGG_pathway,map00380
6275,cg1280,KEGG_pathway,map01100
6276,cg1280,KEGG_pathway,map01110
6277,cg1280,KEGG_pathway,map01120
6278,cg1280,KEGG_pathway,map01130
6279,cg1280,KEGG_pathway,map01200
6280,cg1281,KEGG_pathway,-
6281,cg1282,KEGG_pathway,-
6287,cg1283,KEGG_pathway,map00400
6288,cg1283,KEGG_pathway,map01100
6289,cg1283,KEGG_pathway,map01110
6290,cg1283,KEGG_pathway,map01130
6291,cg1283,KEGG_pathway,map01230
6292,cg1284,KEGG_pathway,-
6293,cg1285,KEGG_pathway,-
6294,cg1286,KEGG_pathway,-
6295,cg1287,KEGG_pathway,-
6296,cg1288,KEGG_pathway,-
6297,cg1289,KEGG_pathway,-
6303,cg1290,KEGG_pathway,map00270
6304,cg1290,KEGG_pathway,map00450
6305,cg1290,KEGG_pathway,map01100
6306,cg1290,KEGG_pathway,map01110
6307,cg1290,KEGG_pathway,map01230
6308,cg1291,KEGG_pathway,-
6310,cg1292,KEGG_pathway,map00680
6311,cg1293,KEGG_pathway,-
6312,cg1294,KEGG_pathway,-
6313,cg1295,KEGG_pathway,-
6314,cg1296,KEGG_pathway,-
6316,cg1298,KEGG_pathway,map02010
6318,cg1299,KEGG_pathway,map02010
6322,cg1300,KEGG_pathway,map00190
6323,cg1300,KEGG_pathway,map01100
6324,cg1300,KEGG_pathway,map02020
6328,cg1301,KEGG_pathway,map00190
6329,cg1301,KEGG_pathway,map01100
6330,cg1301,KEGG_pathway,map02020
6331,cg1302,KEGG_pathway,-
6332,cg1303,KEGG_pathway,-
6333,cg1305,KEGG_pathway,-
6335,cg1307,KEGG_pathway,map03018
6336,cg1308,KEGG_pathway,-
6345,cg1309,KEGG_pathway,map00360
6346,cg1309,KEGG_pathway,map00362
6347,cg1309,KEGG_pathway,map00623
6348,cg1309,KEGG_pathway,map00627
6349,cg1309,KEGG_pathway,map01051
6350,cg1309,KEGG_pathway,map01052
6351,cg1309,KEGG_pathway,map01120
6352,cg1309,KEGG_pathway,map01220
6360,cg1310,KEGG_pathway,map00361
6361,cg1310,KEGG_pathway,map00362
6362,cg1310,KEGG_pathway,map00364
6363,cg1310,KEGG_pathway,map00623
6364,cg1310,KEGG_pathway,map01100
6365,cg1310,KEGG_pathway,map01120
6366,cg1310,KEGG_pathway,map01220
6374,cg1311,KEGG_pathway,map00361
6375,cg1311,KEGG_pathway,map00362
6376,cg1311,KEGG_pathway,map00364
6377,cg1311,KEGG_pathway,map00623
6378,cg1311,KEGG_pathway,map01100
6379,cg1311,KEGG_pathway,map01120
6380,cg1311,KEGG_pathway,map01220
6381,cg1312,KEGG_pathway,-
6382,cg1313,KEGG_pathway,-
6383,cg1314,KEGG_pathway,-
6384,cg1316,KEGG_pathway,-
6385,cg1317,KEGG_pathway,-
6386,cg1318,KEGG_pathway,-
6387,cg1319,KEGG_pathway,-
6388,cg1320,KEGG_pathway,-
6390,cg1321,KEGG_pathway,map02020
6391,cg1322,KEGG_pathway,-
6392,cg1324,KEGG_pathway,-
6393,cg1325,KEGG_pathway,-
6394,cg1326,KEGG_pathway,-
6395,cg1327,KEGG_pathway,-
6396,cg1328,KEGG_pathway,-
6399,cg1329,KEGG_pathway,map01524
6400,cg1329,KEGG_pathway,map04016
6402,cg1330,KEGG_pathway,map00230
6403,cg1332,KEGG_pathway,-
6405,cg1333,KEGG_pathway,map00970
6412,cg1334,KEGG_pathway,map00300
6413,cg1334,KEGG_pathway,map01100
6414,cg1334,KEGG_pathway,map01110
6415,cg1334,KEGG_pathway,map01120
6416,cg1334,KEGG_pathway,map01130
6417,cg1334,KEGG_pathway,map01230
6427,cg1337,KEGG_pathway,map00260
6428,cg1337,KEGG_pathway,map00261
6429,cg1337,KEGG_pathway,map00270
6430,cg1337,KEGG_pathway,map00300
6431,cg1337,KEGG_pathway,map01100
6432,cg1337,KEGG_pathway,map01110
6433,cg1337,KEGG_pathway,map01120
6434,cg1337,KEGG_pathway,map01130
6435,cg1337,KEGG_pathway,map01230
6441,cg1338,KEGG_pathway,map00260
6442,cg1338,KEGG_pathway,map01100
6443,cg1338,KEGG_pathway,map01110
6444,cg1338,KEGG_pathway,map01120
6445,cg1338,KEGG_pathway,map01230
6446,cg1340,KEGG_pathway,-
6450,cg1341,KEGG_pathway,map00910
6451,cg1341,KEGG_pathway,map01120
6452,cg1341,KEGG_pathway,map02020
6454,cg1342,KEGG_pathway,map02020
6458,cg1343,KEGG_pathway,map00910
6459,cg1343,KEGG_pathway,map01120
6460,cg1343,KEGG_pathway,map02020
6464,cg1344,KEGG_pathway,map00910
6465,cg1344,KEGG_pathway,map01120
6466,cg1344,KEGG_pathway,map02020
6468,cg1345,KEGG_pathway,map00910
6469,cg1346,KEGG_pathway,-
6470,cg1347,KEGG_pathway,-
6471,cg1348,KEGG_pathway,-
6472,cg1349,KEGG_pathway,-
6473,cg1350,KEGG_pathway,-
6476,cg1351,KEGG_pathway,map00790
6477,cg1351,KEGG_pathway,map01100
6481,cg1352,KEGG_pathway,map00790
6482,cg1352,KEGG_pathway,map01100
6483,cg1352,KEGG_pathway,map04122
6484,cg1353,KEGG_pathway,-
6486,cg1354,KEGG_pathway,map03018
6487,cg1355,KEGG_pathway,-
6488,cg1356,KEGG_pathway,-
6489,cg1358,KEGG_pathway,-
6490,cg1359,KEGG_pathway,-
6491,cg1360,KEGG_pathway,-
6495,cg1362,KEGG_pathway,map00190
6496,cg1362,KEGG_pathway,map00195
6497,cg1362,KEGG_pathway,map01100
6501,cg1363,KEGG_pathway,map00190
6502,cg1363,KEGG_pathway,map00195
6503,cg1363,KEGG_pathway,map01100
6507,cg1364,KEGG_pathway,map00190
6508,cg1364,KEGG_pathway,map00195
6509,cg1364,KEGG_pathway,map01100
6513,cg1365,KEGG_pathway,map00190
6514,cg1365,KEGG_pathway,map00195
6515,cg1365,KEGG_pathway,map01100
6519,cg1366,KEGG_pathway,map00190
6520,cg1366,KEGG_pathway,map00195
6521,cg1366,KEGG_pathway,map01100
6525,cg1367,KEGG_pathway,map00190
6526,cg1367,KEGG_pathway,map00195
6527,cg1367,KEGG_pathway,map01100
6531,cg1368,KEGG_pathway,map00190
6532,cg1368,KEGG_pathway,map00195
6533,cg1368,KEGG_pathway,map01100
6537,cg1369,KEGG_pathway,map00190
6538,cg1369,KEGG_pathway,map00195
6539,cg1369,KEGG_pathway,map01100
6540,cg1370,KEGG_pathway,-
6541,cg1371,KEGG_pathway,-
6542,cg1372,KEGG_pathway,-
6550,cg1373,KEGG_pathway,map00280
6551,cg1373,KEGG_pathway,map00630
6552,cg1373,KEGG_pathway,map00640
6553,cg1373,KEGG_pathway,map00720
6554,cg1373,KEGG_pathway,map01100
6555,cg1373,KEGG_pathway,map01120
6556,cg1373,KEGG_pathway,map01200
6557,cg1374,KEGG_pathway,-
6558,cg1375,KEGG_pathway,-
6560,cg1376,KEGG_pathway,map00920
6563,cg1377,KEGG_pathway,map00920
6564,cg1377,KEGG_pathway,map02010
6567,cg1379,KEGG_pathway,map00920
6568,cg1379,KEGG_pathway,map02010
6571,cg1380,KEGG_pathway,map00920
6572,cg1380,KEGG_pathway,map02010
6576,cg1381,KEGG_pathway,map00500
6577,cg1381,KEGG_pathway,map01100
6578,cg1381,KEGG_pathway,map01110
6581,cg1382,KEGG_pathway,map00500
6582,cg1382,KEGG_pathway,map01100
6584,cg1383,KEGG_pathway,map02010
6585,cg1384,KEGG_pathway,-
6586,cg1385,KEGG_pathway,-
6587,cg1386,KEGG_pathway,-
6588,cg1387,KEGG_pathway,-
6592,cg1388,KEGG_pathway,map00730
6593,cg1388,KEGG_pathway,map01100
6594,cg1388,KEGG_pathway,map04122
6595,cg1391,KEGG_pathway,-
6596,cg1392,KEGG_pathway,-
6597,cg1393,KEGG_pathway,-
6603,cg1394,KEGG_pathway,map00270
6604,cg1394,KEGG_pathway,map00330
6605,cg1394,KEGG_pathway,map00410
6606,cg1394,KEGG_pathway,map00480
6607,cg1394,KEGG_pathway,map01100
6608,cg1395,KEGG_pathway,-
6610,cg1397,KEGG_pathway,map04122
6611,cg1398,KEGG_pathway,-
6612,cg1399,KEGG_pathway,-
6619,cg1400,KEGG_pathway,map00230
6620,cg1400,KEGG_pathway,map00240
6621,cg1400,KEGG_pathway,map01100
6622,cg1400,KEGG_pathway,map03030
6623,cg1400,KEGG_pathway,map03430
6624,cg1400,KEGG_pathway,map03440
6629,cg1401,KEGG_pathway,map03030
6630,cg1401,KEGG_pathway,map03410
6631,cg1401,KEGG_pathway,map03420
6632,cg1401,KEGG_pathway,map03430
6633,cg1402,KEGG_pathway,-
6636,cg1403,KEGG_pathway,map00970
6637,cg1403,KEGG_pathway,map01100
6640,cg1404,KEGG_pathway,map00970
6641,cg1404,KEGG_pathway,map01100
6642,cg1405,KEGG_pathway,-
6643,cg1408,KEGG_pathway,-
6653,cg1409,KEGG_pathway,map00010
6654,cg1409,KEGG_pathway,map00030
6655,cg1409,KEGG_pathway,map00051
6656,cg1409,KEGG_pathway,map00052
6657,cg1409,KEGG_pathway,map00680
6658,cg1409,KEGG_pathway,map01100
6659,cg1409,KEGG_pathway,map01110
6660,cg1409,KEGG_pathway,map01120
6661,cg1409,KEGG_pathway,map01130
6662,cg1410,KEGG_pathway,-
6664,cg1411,KEGG_pathway,map02010
6666,cg1412,KEGG_pathway,map02010
6669,cg1413,KEGG_pathway,map02010
6670,cg1413,KEGG_pathway,map02030
6672,cg1414,KEGG_pathway,map02010
6673,cg1417,KEGG_pathway,-
6675,cg1418,KEGG_pathway,map02010
6676,cg1419,KEGG_pathway,-
6679,cg1420,KEGG_pathway,map00970
6680,cg1420,KEGG_pathway,map01100
6681,cg1421,KEGG_pathway,-
6682,cg1423,KEGG_pathway,-
6683,cg1424,KEGG_pathway,-
6684,cg1425,KEGG_pathway,-
6685,cg1426,KEGG_pathway,-
6686,cg1427,KEGG_pathway,-
6687,cg1429,KEGG_pathway,-
6695,cg1432,KEGG_pathway,map00290
6696,cg1432,KEGG_pathway,map00770
6697,cg1432,KEGG_pathway,map01100
6698,cg1432,KEGG_pathway,map01110
6699,cg1432,KEGG_pathway,map01130
6700,cg1432,KEGG_pathway,map01210
6701,cg1432,KEGG_pathway,map01230
6702,cg1433,KEGG_pathway,-
6703,cg1434,KEGG_pathway,-
6713,cg1435,KEGG_pathway,map00290
6714,cg1435,KEGG_pathway,map00650
6715,cg1435,KEGG_pathway,map00660
6716,cg1435,KEGG_pathway,map00770
6717,cg1435,KEGG_pathway,map01100
6718,cg1435,KEGG_pathway,map01110
6719,cg1435,KEGG_pathway,map01130
6720,cg1435,KEGG_pathway,map01210
6721,cg1435,KEGG_pathway,map01230
6731,cg1436,KEGG_pathway,map00290
6732,cg1436,KEGG_pathway,map00650
6733,cg1436,KEGG_pathway,map00660
6734,cg1436,KEGG_pathway,map00770
6735,cg1436,KEGG_pathway,map01100
6736,cg1436,KEGG_pathway,map01110
6737,cg1436,KEGG_pathway,map01130
6738,cg1436,KEGG_pathway,map01210
6739,cg1436,KEGG_pathway,map01230
6747,cg1437,KEGG_pathway,map00290
6748,cg1437,KEGG_pathway,map00770
6749,cg1437,KEGG_pathway,map01100
6750,cg1437,KEGG_pathway,map01110
6751,cg1437,KEGG_pathway,map01130
6752,cg1437,KEGG_pathway,map01210
6753,cg1437,KEGG_pathway,map01230
6756,cg1438,KEGG_pathway,map00910
6757,cg1438,KEGG_pathway,map02010
6760,cg1440,KEGG_pathway,map00910
6761,cg1440,KEGG_pathway,map02010
6764,cg1441,KEGG_pathway,map00910
6765,cg1441,KEGG_pathway,map02010
6766,cg1442,KEGG_pathway,-
6767,cg1443,KEGG_pathway,-
6768,cg1444,KEGG_pathway,-
6769,cg1447,KEGG_pathway,-
6770,cg1448,KEGG_pathway,-
6771,cg1449,KEGG_pathway,-
6779,cg1451,KEGG_pathway,map00260
6780,cg1451,KEGG_pathway,map00680
6781,cg1451,KEGG_pathway,map01100
6782,cg1451,KEGG_pathway,map01120
6783,cg1451,KEGG_pathway,map01130
6784,cg1451,KEGG_pathway,map01200
6785,cg1451,KEGG_pathway,map01230
6786,cg1452,KEGG_pathway,-
6793,cg1453,KEGG_pathway,map00290
6794,cg1453,KEGG_pathway,map00660
6795,cg1453,KEGG_pathway,map01100
6796,cg1453,KEGG_pathway,map01110
6797,cg1453,KEGG_pathway,map01210
6798,cg1453,KEGG_pathway,map01230
6799,cg1454,KEGG_pathway,-
6800,cg1456,KEGG_pathway,-
6807,cg1457,KEGG_pathway,map00230
6808,cg1457,KEGG_pathway,map00240
6809,cg1457,KEGG_pathway,map01100
6810,cg1457,KEGG_pathway,map03030
6811,cg1457,KEGG_pathway,map03430
6812,cg1457,KEGG_pathway,map03440
6813,cg1458,KEGG_pathway,-
6814,cg1459,KEGG_pathway,-
6820,cg1462,KEGG_pathway,map00130
6821,cg1462,KEGG_pathway,map01053
6822,cg1462,KEGG_pathway,map01100
6823,cg1462,KEGG_pathway,map01110
6824,cg1462,KEGG_pathway,map01130
6830,cg1463,KEGG_pathway,map00860
6831,cg1463,KEGG_pathway,map00970
6832,cg1463,KEGG_pathway,map01100
6833,cg1463,KEGG_pathway,map01110
6834,cg1463,KEGG_pathway,map01120
6835,cg1464,KEGG_pathway,-
6836,cg1465,KEGG_pathway,-
6837,cg1466,KEGG_pathway,-
6838,cg1467,KEGG_pathway,-
6839,cg1468,KEGG_pathway,-
6840,cg1474,KEGG_pathway,-
6841,cg1475,KEGG_pathway,-
6844,cg1476,KEGG_pathway,map00730
6845,cg1476,KEGG_pathway,map01100
6846,cg1478,KEGG_pathway,-
6855,cg1479,KEGG_pathway,map00500
6856,cg1479,KEGG_pathway,map01100
6857,cg1479,KEGG_pathway,map01110
6858,cg1479,KEGG_pathway,map02026
6859,cg1479,KEGG_pathway,map04217
6860,cg1479,KEGG_pathway,map04910
6861,cg1479,KEGG_pathway,map04922
6862,cg1479,KEGG_pathway,map04931
6863,cg1481,KEGG_pathway,-
6865,cg1482,KEGG_pathway,map00620
6866,cg1483,KEGG_pathway,-
6867,cg1484,KEGG_pathway,-
6868,cg1485,KEGG_pathway,-
6869,cg1486,KEGG_pathway,-
6877,cg1487,KEGG_pathway,map00290
6878,cg1487,KEGG_pathway,map00660
6879,cg1487,KEGG_pathway,map00966
6880,cg1487,KEGG_pathway,map01100
6881,cg1487,KEGG_pathway,map01110
6882,cg1487,KEGG_pathway,map01210
6883,cg1487,KEGG_pathway,map01230
6890,cg1488,KEGG_pathway,map00290
6891,cg1488,KEGG_pathway,map00660
6892,cg1488,KEGG_pathway,map01100
6893,cg1488,KEGG_pathway,map01110
6894,cg1488,KEGG_pathway,map01210
6895,cg1488,KEGG_pathway,map01230
6896,cg1490,KEGG_pathway,-
6899,cg1492,KEGG_pathway,map00564
6900,cg1492,KEGG_pathway,map01110
6905,cg1493,KEGG_pathway,map00473
6906,cg1493,KEGG_pathway,map00550
6907,cg1493,KEGG_pathway,map01100
6908,cg1493,KEGG_pathway,map01502
6909,cg1494,KEGG_pathway,-
6912,cg1495,KEGG_pathway,map00730
6913,cg1495,KEGG_pathway,map01100
6916,cg1496,KEGG_pathway,map03410
6917,cg1496,KEGG_pathway,map05340
6918,cg1497,KEGG_pathway,-
6920,cg1498,KEGG_pathway,map03440
6921,cg1499,KEGG_pathway,-
6922,cg1500,KEGG_pathway,-
6925,cg1501,KEGG_pathway,map00770
6926,cg1501,KEGG_pathway,map01100
6927,cg1502,KEGG_pathway,-
6928,cg1503,KEGG_pathway,-
6929,cg1504,KEGG_pathway,-
6930,cg1505,KEGG_pathway,-
6931,cg1506,KEGG_pathway,-
6932,cg1507,KEGG_pathway,-
6933,cg1508,KEGG_pathway,-
6934,cg1509,KEGG_pathway,-
6935,cg1510,KEGG_pathway,-
6936,cg1511,KEGG_pathway,-
6937,cg1512,KEGG_pathway,-
6938,cg1514,KEGG_pathway,-
6939,cg1515,KEGG_pathway,-
6940,cg1516,KEGG_pathway,-
6941,cg1519,KEGG_pathway,-
6942,cg1520,KEGG_pathway,-
6943,cg1523,KEGG_pathway,-
6947,cg1524,KEGG_pathway,map02010
6948,cg1524,KEGG_pathway,map02020
6949,cg1524,KEGG_pathway,map02024
6957,cg1525,KEGG_pathway,map00230
6958,cg1525,KEGG_pathway,map00240
6959,cg1525,KEGG_pathway,map01100
6960,cg1525,KEGG_pathway,map03030
6961,cg1525,KEGG_pathway,map03410
6962,cg1525,KEGG_pathway,map03420
6963,cg1525,KEGG_pathway,map03440
6964,cg1526,KEGG_pathway,-
6965,cg1527,KEGG_pathway,-
6966,cg1528,KEGG_pathway,-
6967,cg1530,KEGG_pathway,-
6969,cg1531,KEGG_pathway,map03010
6971,cg1537,KEGG_pathway,map02060
6974,cg1538,KEGG_pathway,map00770
6975,cg1538,KEGG_pathway,map01100
6976,cg1540,KEGG_pathway,-
6977,cg1541,KEGG_pathway,-
6978,cg1542,KEGG_pathway,-
6983,cg1543,KEGG_pathway,map00230
6984,cg1543,KEGG_pathway,map00240
6985,cg1543,KEGG_pathway,map00760
6986,cg1543,KEGG_pathway,map01100
6987,cg1545,KEGG_pathway,-
6989,cg1546,KEGG_pathway,map00030
6990,cg1547,KEGG_pathway,-
6991,cg1549,KEGG_pathway,-
6993,cg1550,KEGG_pathway,map03420
6994,cg1551,KEGG_pathway,-
6995,cg1552,KEGG_pathway,-
6998,cg1553,KEGG_pathway,map00130
6999,cg1553,KEGG_pathway,map01110
7000,cg1555,KEGG_pathway,-
7001,cg1556,KEGG_pathway,-
7002,cg1559,KEGG_pathway,-
7004,cg1560,KEGG_pathway,map03420
7005,cg1562,KEGG_pathway,-
7006,cg1563,KEGG_pathway,-
7008,cg1564,KEGG_pathway,map03010
7010,cg1565,KEGG_pathway,map03010
7011,cg1566,KEGG_pathway,-
7013,cg1568,KEGG_pathway,map02010
7015,cg1569,KEGG_pathway,map02010
7017,cg1570,KEGG_pathway,map02010
7019,cg1571,KEGG_pathway,map02010
7021,cg1572,KEGG_pathway,map00564
7022,cg1573,KEGG_pathway,-
7024,cg1574,KEGG_pathway,map00970
7026,cg1575,KEGG_pathway,map00970
7027,cg1577,KEGG_pathway,-
7028,cg1578,KEGG_pathway,-
7035,cg1580,KEGG_pathway,map00220
7036,cg1580,KEGG_pathway,map01100
7037,cg1580,KEGG_pathway,map01110
7038,cg1580,KEGG_pathway,map01130
7039,cg1580,KEGG_pathway,map01210
7040,cg1580,KEGG_pathway,map01230
7047,cg1581,KEGG_pathway,map00220
7048,cg1581,KEGG_pathway,map01100
7049,cg1581,KEGG_pathway,map01110
7050,cg1581,KEGG_pathway,map01130
7051,cg1581,KEGG_pathway,map01210
7052,cg1581,KEGG_pathway,map01230
7059,cg1582,KEGG_pathway,map00220
7060,cg1582,KEGG_pathway,map01100
7061,cg1582,KEGG_pathway,map01110
7062,cg1582,KEGG_pathway,map01130
7063,cg1582,KEGG_pathway,map01210
7064,cg1582,KEGG_pathway,map01230
7073,cg1583,KEGG_pathway,map00220
7074,cg1583,KEGG_pathway,map00300
7075,cg1583,KEGG_pathway,map01100
7076,cg1583,KEGG_pathway,map01110
7077,cg1583,KEGG_pathway,map01120
7078,cg1583,KEGG_pathway,map01130
7079,cg1583,KEGG_pathway,map01210
7080,cg1583,KEGG_pathway,map01230
7086,cg1584,KEGG_pathway,map00220
7087,cg1584,KEGG_pathway,map01100
7088,cg1584,KEGG_pathway,map01110
7089,cg1584,KEGG_pathway,map01130
7090,cg1584,KEGG_pathway,map01230
7091,cg1585,KEGG_pathway,-
7099,cg1586,KEGG_pathway,map00220
7100,cg1586,KEGG_pathway,map00250
7101,cg1586,KEGG_pathway,map01100
7102,cg1586,KEGG_pathway,map01110
7103,cg1586,KEGG_pathway,map01130
7104,cg1586,KEGG_pathway,map01230
7105,cg1586,KEGG_pathway,map05418
7112,cg1588,KEGG_pathway,map00220
7113,cg1588,KEGG_pathway,map00250
7114,cg1588,KEGG_pathway,map01100
7115,cg1588,KEGG_pathway,map01110
7116,cg1588,KEGG_pathway,map01130
7117,cg1588,KEGG_pathway,map01230
7118,cg1589,KEGG_pathway,-
7119,cg1590,KEGG_pathway,-
7120,cg1591,KEGG_pathway,-
